frame	crossing_weapon	top_r0	ui_r2	ui_r3	backup_r2	backup_r3	flag
7318	0	08	00	00	00	00	00
7319	1	08	00	00	00	00	00
7320	0	08	00	00	00	00	00
7321	8	08	00	00	00	00	00
7322	0	08	00	00	00	00	00
7323	1	08	00	00	00	00	00
7324	10	08	00	00	00	00	00
7325	0	08	00	00	00	00	00
7326	11	08	00	00	00	00	00
7327	0	08	00	00	00	00	00
7328	0	08	00	00	00	00	00
7329	1	08	00	00	00	00	00
7330	0	08	00	00	00	00	00
7331	0	08	00	00	00	00	00
7332	8	08	00	00	00	00	00
7333	0	08	00	00	00	00	00
7334	0	08	00	00	00	00	00
7335	0	08	00	00	00	00	00
7336	5	08	00	00	00	00	00
7337	1	08	00	00	00	00	00
7338	0	08	00	00	00	00	00
7339	0	08	00	00	00	00	00
7340	0	08	00	00	00	00	00
7341	0	08	00	00	00	00	00
7342	0	08	00	00	00	00	00
7343	0	08	00	00	00	00	00
7344	0	08	00	00	00	00	00
7345	0	08	00	00	00	00	00
7346	1	08	00	00	00	00	00
7347	0	08	00	00	00	00	00
7348	0	08	00	00	00	00	00
7349	0	08	00	00	00	00	00
7350	1	08	00	00	00	00	00
7351	1	08	00	00	00	00	00
7352	0	08	00	00	00	00	00
7353	1	08	00	00	00	00	00
7354	1	08	00	00	00	00	00
7355	0	08	00	00	00	00	00
7356	1	08	00	00	00	00	00
7357	0	08	00	00	00	00	00
7358	1	08	00	00	00	00	00
7359	6	08	00	00	00	00	00
7360	0	08	00	00	00	00	00
7361	0	08	00	00	00	00	00
7362	2	08	00	00	00	00	00
7363	6	08	00	00	00	00	00
7364	0	08	00	00	00	00	00
7365	0	08	00	00	00	00	00
7366	0	08	00	00	00	00	00
7367	0	08	00	00	00	00	00
7368	6	08	00	00	00	00	00
7369	0	08	00	00	00	00	00
7370	1	08	00	00	00	00	00
7371	0	08	00	00	00	00	00
7372	0	08	00	00	00	00	00
7373	0	08	00	00	00	00	00
7374	0	08	00	00	00	00	00
7375	0	08	00	00	00	00	00
7376	1	08	00	00	00	00	00
7377	1	08	00	00	00	00	00
7378	19	08	00	00	00	00	00
7379	0	08	00	00	00	00	00
7380	9	08	00	00	00	00	00
7381	5	08	00	00	00	00	00
7382	0	08	00	00	00	00	00
7383	0	08	00	00	00	00	00
7384	1	08	00	00	00	00	00
7385	0	08	00	00	00	00	00
7386	0	08	00	00	00	00	00
7387	5	08	00	00	00	00	00
7388	0	08	00	00	00	00	00
7389	0	08	00	00	00	00	00
7390	1	08	00	00	00	00	00
7391	0	08	00	00	00	00	00
7392	1	08	00	00	00	00	00
7393	0	08	00	00	00	00	00
7394	1	08	00	00	00	00	00
7395	1	08	00	00	00	00	00
7396	0	08	00	00	00	00	00
7397	15	08	00	00	00	00	00
7398	2	08	00	00	00	00	00
7399	1	08	00	00	00	00	00
7400	0	08	00	00	00	00	00
7401	18	08	00	00	00	00	00
7402	0	08	00	00	00	00	00
7403	1	08	00	00	00	00	00
7404	0	08	00	00	00	00	00
7405	23	08	00	00	00	00	00
7406	0	08	00	00	00	00	00
7407	1	08	00	00	00	00	00
7408	0	08	00	00	00	00	00
7409	0	08	00	00	00	00	00
7410	0	08	00	00	00	00	00
7411	7	08	00	00	00	00	00
7412	1	08	00	00	00	00	00
7413	1	08	00	00	00	00	00
7414	0	08	00	00	00	00	00
7415	0	08	00	00	00	00	00
7416	0	08	00	00	00	00	00
7417	1	08	00	00	00	00	00
7418	7	08	00	00	00	00	00
7419	3	08	00	00	00	00	00
7420	1	08	00	00	00	00	00
7421	0	08	00	00	00	00	00
7422	2	08	00	00	00	00	00
7423	0	08	00	00	00	00	00
7424	0	08	00	00	00	00	00
7425	1	08	00	00	00	00	00
7426	0	08	00	00	00	00	00
7427	0	08	00	00	00	00	00
7428	12	08	00	00	00	00	00
7429	0	08	00	00	00	00	00
7430	0	08	00	00	00	00	00
7431	1	08	00	00	00	00	00
7432	28	08	00	00	00	00	00
7433	0	08	00	00	00	00	00
7434	0	08	00	00	00	00	00
7435	1	08	00	00	00	00	00
7436	0	08	00	00	00	00	00
7437	0	08	00	00	00	00	00
7438	6	08	00	00	00	00	00
7439	1	08	00	00	00	00	00
7440	8	08	00	00	00	00	00
7441	0	08	00	00	00	00	00
7442	0	08	00	00	00	00	00
7443	0	08	00	00	00	00	00
7444	1	08	00	00	00	00	00
7445	0	08	00	00	00	00	00
7446	6	08	00	00	00	00	00
7447	0	08	00	00	00	00	00
7448	0	08	00	00	00	00	00
7449	0	08	00	00	00	00	00
7450	0	08	00	00	00	00	00
7451	1	08	00	00	00	00	00
7452	4	08	00	00	00	00	00
7453	0	08	00	00	00	00	00
7454	0	08	00	00	00	00	00
7455	0	08	00	00	00	00	00
7456	0	08	00	00	00	00	00
7457	0	08	00	00	00	00	00
7458	2	08	00	00	00	00	00
7459	0	08	00	00	00	00	00
7460	1	08	00	00	00	00	00
7461	0	08	00	00	00	00	00
7462	0	08	00	00	00	00	00
7463	0	08	00	00	00	00	00
7464	18	08	00	00	00	00	00
7465	0	08	00	00	00	00	00
7466	0	08	00	00	00	00	00
7467	0	08	00	00	00	00	00
7468	0	08	00	00	00	00	00
7469	1	08	00	00	00	00	00
7470	0	08	00	00	00	00	00
7471	0	08	00	00	00	00	00
7472	1	08	00	00	00	00	00
7473	0	08	00	00	00	00	00
7474	3	08	00	00	00	00	00
7475	1	08	00	00	00	00	00
7476	0	08	00	00	00	00	00
7477	0	08	00	00	00	00	00
7478	0	08	00	00	00	00	00
7479	0	08	00	00	00	00	00
7480	0	08	00	00	00	00	00
7481	2	08	00	00	00	00	00
7482	0	08	00	00	00	00	00
7483	1	08	00	00	00	00	00
7484	0	08	00	00	00	00	00
7485	0	08	00	00	00	00	00
7486	0	08	00	00	00	00	00
7487	0	08	00	00	00	00	00
7488	0	08	00	00	00	00	00
7489	0	08	00	00	00	00	00
7490	1	08	00	00	00	00	00
7491	0	08	00	00	00	00	00
7492	2	08	00	00	00	00	00
7493	12	08	00	00	00	00	00
7494	0	08	00	00	00	00	00
7495	0	08	00	00	00	00	00
7496	1	08	00	00	00	00	00
7497	1	08	00	00	00	00	00
7498	2	08	00	00	00	00	00
7499	0	08	00	00	00	00	00
7500	0	08	00	00	00	00	00
7501	21	08	00	00	00	00	00
7502	0	08	00	00	00	00	00
7503	0	08	00	00	00	00	00
7504	1	08	00	00	00	00	00
7505	1	08	00	00	00	00	00
7506	0	08	00	00	00	00	00
7507	0	08	00	00	00	00	00
7508	4	08	00	00	00	00	00
7509	0	08	00	00	00	00	00
7510	1	08	00	00	00	00	00
7511	1	08	00	00	00	00	00
7512	0	08	00	00	00	00	00
7513	0	08	00	00	00	00	00
7514	1	08	00	00	00	00	00
7515	1	08	00	00	00	00	00
7516	5	08	00	00	00	00	00
7517	1	08	00	00	00	00	00
7518	0	08	00	00	00	00	00
7519	0	08	00	00	00	00	00
7520	10	08	00	00	00	00	00
7521	0	08	00	00	00	00	00
7522	1	08	00	00	00	00	00
7523	32	08	00	00	00	00	00
7524	7	08	00	00	00	00	00
7525	1	08	00	00	00	00	00
7526	13	08	00	00	00	00	00
7527	1	08	00	00	00	00	00
7528	0	08	00	00	00	00	00
7529	0	08	00	00	00	00	00
7530	0	08	00	00	00	00	00
7531	3	08	00	00	00	00	00
7532	1	08	00	00	00	00	00
7533	1	08	00	00	00	00	00
7534	1	08	00	00	00	00	00
7535	2	08	00	00	00	00	00
7536	10	08	00	00	00	00	00
7537	0	08	00	00	00	00	00
7538	2	08	00	00	00	00	00
7539	1	08	00	00	00	00	00
7540	0	08	00	00	00	00	00
7541	1	08	00	00	00	00	00
7542	1	08	00	00	00	00	00
7543	0	08	00	00	00	00	00
7544	0	08	00	00	00	00	00
7545	2	08	00	00	00	00	00
7546	1	08	00	00	00	00	00
7547	1	08	00	00	00	00	00
7548	0	08	00	00	00	00	00
7549	0	08	00	00	00	00	00
7550	0	08	00	00	00	00	00
7551	0	08	00	00	00	00	00
7552	1	08	00	00	00	00	00
7553	11	08	00	00	00	00	00
7554	0	08	00	00	00	00	00
7555	0	08	00	00	00	00	00
7556	1	08	00	00	00	00	00
7557	0	08	00	00	00	00	00
7558	0	08	00	00	00	00	00
7559	0	08	00	00	00	00	00
7560	1	08	00	00	00	00	00
7561	1	08	00	00	00	00	00
7562	0	08	00	00	00	00	00
7563	0	08	00	00	00	00	00
7564	0	08	00	00	00	00	00
7565	0	08	00	00	00	00	00
7566	1	08	00	00	00	00	00
7567	0	08	00	00	00	00	00
7568	0	08	00	00	00	00	00
7569	1	08	00	00	00	00	00
7570	0	08	00	00	00	00	00
7571	0	08	00	00	00	00	00
7572	0	08	00	00	00	00	00
7573	1	08	00	00	00	00	00
7574	0	08	00	00	00	00	00
7575	0	08	00	00	00	00	00
7576	4	08	00	00	00	00	00
7577	28	08	00	00	00	00	00
7578	0	08	00	00	00	00	00
7579	0	08	00	00	00	00	00
7580	0	08	00	00	00	00	00
7581	0	08	00	00	00	00	00
7582	0	08	00	00	00	00	00
7583	0	08	00	00	00	00	00
7584	0	08	00	00	00	00	00
7585	0	08	00	00	00	00	00
7586	0	08	00	00	00	00	00
7587	1	08	00	00	00	00	00
7588	0	08	00	00	00	00	00
7589	20	08	00	00	00	00	00
7590	0	08	00	00	00	00	00
7591	0	08	00	00	00	00	00
7592	30	08	00	00	00	00	00
7593	0	08	00	00	00	00	00
7594	1	08	00	00	00	00	00
7595	5	08	00	00	00	00	00
7596	1	08	00	00	00	00	00
7597	0	08	00	00	00	00	00
7598	0	08	00	00	00	00	00
7599	0	08	00	00	00	00	00
7600	4	08	00	00	00	00	00
7601	0	08	00	00	00	00	00
7602	10	08	00	00	00	00	00
7603	0	08	00	00	00	00	00
7604	0	08	00	00	00	00	00
7605	1	08	00	00	00	00	00
7606	0	08	00	00	00	00	00
7607	0	08	00	00	00	00	00
7608	0	08	00	00	00	00	00
7609	21	08	00	00	00	00	00
7610	0	08	00	00	00	00	00
7611	0	08	00	00	00	00	00
7612	0	08	00	00	00	00	00
7613	1	08	00	00	00	00	00
7614	24	08	00	00	00	00	00
7615	0	08	00	00	00	00	00
7616	0	08	00	00	00	00	00
7617	3	08	00	00	00	00	00
7618	0	08	00	00	00	00	00
7619	0	08	00	00	00	00	00
7620	0	08	00	00	00	00	00
7621	4	08	00	00	00	00	00
7622	0	08	00	00	00	00	00
7623	0	08	00	00	00	00	00
7624	0	08	00	00	00	00	00
7625	18	08	00	00	00	00	00
7626	0	08	00	00	00	00	00
7627	1	08	00	00	00	00	00
7628	0	08	00	00	00	00	00
7629	7	08	00	00	00	00	00
7630	0	08	00	00	00	00	00
7631	0	08	00	00	00	00	00
7632	0	08	00	00	00	00	00
7633	6	08	00	00	00	00	00
7634	0	08	00	00	00	00	00
7635	0	08	00	00	00	00	00
7636	0	08	00	00	00	00	00
7637	1	08	00	00	00	00	00
7638	0	08	00	00	00	00	00
7639	18	08	00	00	00	00	00
7640	0	08	00	00	00	00	00
7641	0	08	00	00	00	00	00
7642	0	08	00	00	00	00	00
7643	1	08	00	00	00	00	00
7644	0	08	00	00	00	00	00
7645	0	08	00	00	00	00	00
7646	5	08	00	00	00	00	00
7647	1	08	00	00	00	00	00
7648	0	08	00	00	00	00	00
7649	0	08	00	00	00	00	00
7650	0	08	00	00	00	00	00
7651	6	08	00	00	00	00	00
7652	7	08	00	00	00	00	00
7653	0	08	00	00	00	00	00
7654	41	08	00	00	00	00	00
7655	0	08	00	00	00	00	00
7656	11	08	00	00	00	00	00
7657	0	08	00	00	00	00	00
7658	1	08	00	00	00	00	00
7659	0	08	00	00	00	00	00
7660	0	08	00	00	00	00	00
7661	6	08	00	00	00	00	00
7662	1	08	00	00	00	00	00
7663	3	08	00	00	00	00	00
7664	0	08	00	00	00	00	00
7665	0	08	00	00	00	00	00
7666	2	08	00	00	00	00	00
7667	1	08	00	00	00	00	00
7668	2	08	00	00	00	00	00
7669	0	08	00	00	00	00	00
7670	0	08	00	00	00	00	00
7671	0	08	00	00	00	00	00
7672	1	08	00	00	00	00	00
7673	1	08	00	00	00	00	00
7674	0	08	00	00	00	00	00
7675	1	08	00	00	00	00	00
7676	0	08	00	00	00	00	00
7677	0	08	00	00	00	00	00
7678	0	08	00	00	00	00	00
7679	0	08	00	00	00	00	00
7680	0	08	00	00	00	00	00
7681	0	08	00	00	00	00	00
7682	1	08	00	00	00	00	00
7683	0	08	00	00	00	00	00
7684	0	08	00	00	00	00	00
7685	0	08	00	00	00	00	00
7686	0	08	00	00	00	00	00
7687	1	08	00	00	00	00	00
7688	1	08	00	00	00	00	00
7689	0	08	00	00	00	00	00
7690	0	08	00	00	00	00	00
7691	0	08	00	00	00	00	00
7692	0	08	00	00	00	00	00
7693	0	08	00	00	00	00	00
7694	0	08	00	00	00	00	00
7695	0	08	00	00	00	00	00
7696	7	08	00	00	00	00	00
7697	0	08	00	00	00	00	00
7698	1	08	00	00	00	00	00
7699	1	08	00	00	00	00	00
7700	0	08	00	00	00	00	00
7701	0	08	00	00	00	00	00
7702	0	08	00	00	00	00	00
7703	1	08	00	00	00	00	00
7704	0	08	00	00	00	00	00
7705	0	08	00	00	00	00	00
7706	1	08	00	00	00	00	00
7707	1	08	00	00	00	00	00
7708	0	08	00	00	00	00	00
7709	0	08	00	00	00	00	00
7710	0	08	00	00	00	00	00
7711	6	08	00	00	00	00	00
7712	1	08	00	00	00	00	00
7713	0	08	00	00	00	00	00
7714	0	08	00	00	00	00	00
7715	0	08	00	00	00	00	00
7716	0	08	00	00	00	00	00
7717	1	08	00	00	00	00	00
7718	0	08	00	00	00	00	00
7719	0	08	00	00	00	00	00
7720	0	08	00	00	00	00	00
7721	1	08	00	00	00	00	00
7722	0	08	00	00	00	00	00
7723	2	08	00	00	00	00	00
7724	5	08	00	00	00	00	00
7725	0	08	00	00	00	00	00
7726	0	08	00	00	00	00	00
7727	1	08	00	00	00	00	00
7728	0	08	00	00	00	00	00
7729	0	08	00	00	00	00	00
7730	0	08	00	00	00	00	00
7731	1	08	00	00	00	00	00
7732	0	08	00	00	00	00	00
7733	0	08	00	00	00	00	00
7734	7	08	00	00	00	00	00
7735	4	08	00	00	00	00	00
7736	0	08	00	00	00	00	00
7737	1	08	00	00	00	00	00
7738	0	08	00	00	00	00	00
7739	7	08	00	00	00	00	00
7740	0	08	00	00	00	00	00
7741	0	08	00	00	00	00	00
7742	0	08	00	00	00	00	00
7743	1	08	00	00	00	00	00
7744	0	08	00	00	00	00	00
7745	0	08	00	00	00	00	00
7746	1	08	00	00	00	00	00
7747	0	08	00	00	00	00	00
7748	0	08	00	00	00	00	00
7749	1	08	00	00	00	00	00
7750	0	08	00	00	00	00	00
7751	0	08	00	00	00	00	00
7752	0	08	00	00	00	00	00
7753	0	08	00	00	00	00	00
7754	20	08	00	00	00	00	00
7755	0	08	00	00	00	00	00
7756	1	08	00	00	00	00	00
7757	0	08	00	00	00	00	00
7758	0	08	00	00	00	00	00
7759	1	08	00	00	00	00	00
7760	0	08	00	00	00	00	00
7761	0	08	00	00	00	00	00
7762	1	08	00	00	00	00	00
7763	0	08	00	00	00	00	00
7764	0	08	00	00	00	00	00
7765	0	08	00	00	00	00	00
7766	1	08	00	00	00	00	00
7767	1	08	00	00	00	00	00
7768	0	08	00	00	00	00	00
7769	0	08	00	00	00	00	00
7770	1	08	00	00	00	00	00
7771	1	08	00	00	00	00	00
7772	1	08	00	00	00	00	00
7773	3	08	00	00	00	00	00
7774	0	08	00	00	00	00	00
7775	16	08	00	00	00	00	00
7776	0	08	00	00	00	00	00
7777	0	08	00	00	00	00	00
7778	0	08	00	00	00	00	00
7779	0	08	00	00	00	00	00
7780	1	08	00	00	00	00	00
7781	1	08	00	00	00	00	00
7782	0	08	00	00	00	00	00
7783	1	08	00	00	00	00	00
7784	1	08	00	00	00	00	00
7785	0	08	00	00	00	00	00
7786	2	08	00	00	00	00	00
7787	1	08	00	00	00	00	00
7788	0	08	00	00	00	00	00
7789	1	08	00	00	00	00	00
7790	0	08	00	00	00	00	00
7791	0	08	00	00	00	00	00
7792	3	08	00	00	00	00	00
7793	1	08	00	00	00	00	00
7794	0	08	00	00	00	00	00
7795	4	08	00	00	00	00	00
7796	1	08	00	00	00	00	00
7797	0	08	00	00	00	00	00
7798	0	08	00	00	00	00	00
7799	1	08	00	00	00	00	00
7800	0	08	00	00	00	00	00
7801	2	08	00	00	00	00	00
7802	0	08	00	00	00	00	00
7803	1	08	00	00	00	00	00
7804	0	08	00	00	00	00	00
7805	1	08	00	00	00	00	00
7806	1	08	00	00	00	00	00
7807	0	08	00	00	00	00	00
7808	1	08	00	00	00	00	00
7809	0	08	00	00	00	00	00
7810	0	08	00	00	00	00	00
7811	0	08	00	00	00	00	00
7812	1	08	00	00	00	00	00
7813	0	08	00	00	00	00	00
7814	0	08	00	00	00	00	00
7815	1	08	00	00	00	00	00
7816	1	08	00	00	00	00	00
7817	1	08	00	00	00	00	00
7818	1	08	00	00	00	00	00
7819	1	08	00	00	00	00	00
7820	1	08	00	00	00	00	00
7821	0	08	00	00	00	00	00
7822	0	08	00	00	00	00	00
7823	1	08	00	00	00	00	00
7824	0	08	00	00	00	00	00
7825	1	08	00	00	00	00	00
7826	0	08	00	00	00	00	00
7827	0	08	00	00	00	00	00
7828	20	08	00	00	00	00	00
7829	0	08	00	00	00	00	00
7830	0	08	00	00	00	00	00
7831	0	08	00	00	00	00	00
7832	17	08	00	00	00	00	00
7833	0	08	00	00	00	00	00
7834	16	08	00	00	00	00	00
7835	0	08	00	00	00	00	00
7836	0	08	00	00	00	00	00
7837	1	08	00	00	00	00	00
7838	0	08	00	00	00	00	00
7839	1	08	00	00	00	00	00
7840	2	08	00	00	00	00	00
7841	0	08	00	00	00	00	00
7842	0	08	00	00	00	00	00
7843	0	08	00	00	00	00	00
7844	1	08	00	00	00	00	00
7845	1	08	00	00	00	00	00
7846	1	08	00	00	00	00	00
7847	0	08	00	00	00	00	00
7848	0	08	00	00	00	00	00
7849	1	08	00	00	00	00	00
7850	1	08	00	00	00	00	00
7851	1	08	00	00	00	00	00
7852	0	08	00	00	00	00	00
7853	0	08	00	00	00	00	00
7854	10	08	00	00	00	00	00
7855	0	08	00	00	00	00	00
7856	0	08	00	00	00	00	00
7857	0	08	00	00	00	00	00
7858	0	08	00	00	00	00	00
7859	9	08	00	00	00	00	00
7860	0	08	00	00	00	00	00
7861	13	08	00	00	00	00	00
7862	0	08	00	00	00	00	00
7863	0	08	00	00	00	00	00
7864	0	08	00	00	00	00	00
7865	14	08	00	00	00	00	00
7866	0	08	00	00	00	00	00
7867	1	08	00	00	00	00	00
7868	0	08	00	00	00	00	00
7869	0	08	00	00	00	00	00
7870	0	08	00	00	00	00	00
7871	2	08	00	00	00	00	00
7872	0	08	00	00	00	00	00
7873	0	08	00	00	00	00	00
7874	14	08	00	00	00	00	00
7875	13	08	00	00	00	00	00
7876	1	08	00	00	00	00	00
7877	1	08	00	00	00	00	00
7878	10	08	00	00	00	00	00
7879	0	08	00	00	00	00	00
7880	1	08	00	00	00	00	00
7881	0	08	00	00	00	00	00
7882	0	08	00	00	00	00	00
7883	1	08	00	00	00	00	00
7884	2	08	00	00	00	00	00
7885	1	08	00	00	00	00	00
7886	1	08	00	00	00	00	00
7887	22	08	00	00	00	00	00
7888	0	08	00	00	00	00	00
7889	1	08	00	00	00	00	00
7890	0	08	00	00	00	00	00
7891	0	08	00	00	00	00	00
7892	0	08	00	00	00	00	00
7893	4	08	00	00	00	00	00
7894	1	08	00	00	00	00	00
7895	1	08	00	00	00	00	00
7896	1	08	00	00	00	00	00
7897	0	08	00	00	00	00	00
7898	0	08	00	00	00	00	00
7899	0	08	00	00	00	00	00
7900	14	08	00	00	00	00	00
7901	0	08	00	00	00	00	00
7902	1	08	00	00	00	00	00
7903	0	08	00	00	00	00	00
7904	8	08	00	00	00	00	00
7905	1	08	00	00	00	00	00
7906	0	08	00	00	00	00	00
7907	1	08	00	00	00	00	00
7908	1	08	00	00	00	00	00
7909	1	08	00	00	00	00	00
7910	0	08	00	00	00	00	00
7911	0	08	00	00	00	00	00
7912	0	08	00	00	00	00	00
7913	1	08	00	00	00	00	00
7914	0	08	00	00	00	00	00
7915	0	08	00	00	00	00	00
7916	0	08	00	00	00	00	00
7917	0	08	00	00	00	00	00
7918	0	08	00	00	00	00	00
7919	0	08	00	00	00	00	00
7920	1	08	00	00	00	00	00
7921	0	08	00	00	00	00	00
7922	1	08	00	00	00	00	00
7923	18	08	00	00	00	00	00
7924	0	08	00	00	00	00	00
7925	0	08	00	00	00	00	00
7926	3	08	00	00	00	00	00
7927	1	08	00	00	00	00	00
7928	0	08	00	00	00	00	00
7929	1	08	00	00	00	00	00
7930	0	08	00	00	00	00	00
7931	0	08	00	00	00	00	00
7932	0	08	00	00	00	00	00
7933	1	08	00	00	00	00	00
7934	0	08	00	00	00	00	00
7935	0	08	00	00	00	00	00
7936	1	08	00	00	00	00	00
7937	1	08	00	00	00	00	00
7938	0	08	00	00	00	00	00
7939	1	08	00	00	00	00	00
7940	1	08	00	00	00	00	00
7941	0	08	00	00	00	00	00
7942	0	08	00	00	00	00	00
7943	0	08	00	00	00	00	00
7944	1	08	00	00	00	00	00
7945	1	08	00	00	00	00	00
7946	23	08	00	00	00	00	00
7947	0	08	00	00	00	00	00
7948	1	08	00	00	00	00	00
7949	1	08	00	00	00	00	00
7950	0	08	00	00	00	00	00
7951	0	08	00	00	00	00	00
7952	0	08	00	00	00	00	00
7953	0	08	00	00	00	00	00
7954	1	08	00	00	00	00	00
7955	1	08	00	00	00	00	00
7956	2	08	00	00	00	00	00
7957	2	08	00	00	00	00	00
7958	0	08	00	00	00	00	00
7959	0	08	00	00	00	00	00
7960	0	08	00	00	00	00	00
7961	0	08	00	00	00	00	00
7962	0	08	00	00	00	00	00
7963	1	08	00	00	00	00	00
7964	1	08	00	00	00	00	00
7965	1	08	00	00	00	00	00
7966	0	08	00	00	00	00	00
7967	0	08	00	00	00	00	00
7968	0	08	00	00	00	00	00
7969	0	08	00	00	00	00	00
7970	0	08	00	00	00	00	00
7971	1	08	00	00	00	00	00
7972	1	08	00	00	00	00	00
7973	0	08	00	00	00	00	00
7974	1	08	00	00	00	00	00
7975	0	08	00	00	00	00	00
7976	1	08	00	00	00	00	00
7977	0	08	00	00	00	00	00
7978	0	08	00	00	00	00	00
7979	0	08	00	00	00	00	00
7980	0	08	00	00	00	00	00
7981	0	08	00	00	00	00	00
7982	0	08	00	00	00	00	00
7983	0	08	00	00	00	00	00
7984	0	08	00	00	00	00	00
7985	0	08	00	00	00	00	00
7986	0	08	00	00	00	00	00
7987	0	08	00	00	00	00	00
7988	3	08	00	00	00	00	00
7989	0	08	00	00	00	00	00
7990	0	08	00	00	00	00	00
7991	0	08	00	00	00	00	00
7992	0	08	00	00	00	00	00
7993	1	08	00	00	00	00	00
7994	1	08	00	00	00	00	00
7995	0	08	00	00	00	00	00
7996	0	08	00	00	00	00	00
7997	1	08	00	00	00	00	00
7998	0	08	00	00	00	00	00
7999	0	08	00	00	00	00	00
8000	2	08	00	00	00	00	00
8001	0	08	00	00	00	00	00
8002	0	08	00	00	00	00	00
8003	0	08	00	00	00	00	00
8004	0	08	00	00	00	00	00
8005	0	08	00	00	00	00	00
8006	0	08	00	00	00	00	00
8007	1	08	00	00	00	00	00
8008	1	08	00	00	00	00	00
8009	0	08	00	00	00	00	00
8010	0	08	00	00	00	00	00
8011	0	08	00	00	00	00	00
8012	1	08	00	00	00	00	00
8013	1	08	00	00	00	00	00
8014	0	08	00	00	00	00	00
8015	0	08	00	00	00	00	00
8016	7	08	00	00	00	00	00
8017	0	08	00	00	00	00	00
8018	0	08	00	00	00	00	00
8019	1	08	00	00	00	00	00
8020	1	08	00	00	00	00	00
8021	1	08	00	00	00	00	00
8022	0	08	00	00	00	00	00
8023	0	08	00	00	00	00	00
8024	20	08	00	00	00	00	00
8025	0	08	00	00	00	00	00
8026	0	08	00	00	00	00	00
8027	0	08	00	00	00	00	00
8028	1	08	00	00	00	00	00
8029	6	08	00	00	00	00	00
8030	1	08	00	00	00	00	00
8031	1	08	00	00	00	00	00
8032	1	08	00	00	00	00	00
8033	28	08	00	00	00	00	00
8034	0	08	00	00	00	00	00
8035	0	08	00	00	00	00	00
8036	0	08	00	00	00	00	00
8037	0	08	00	00	00	00	00
8038	1	08	00	00	00	00	00
8039	0	08	00	00	00	00	00
8040	1	08	00	00	00	00	00
8041	0	08	00	00	00	00	00
8042	0	08	00	00	00	00	00
8043	1	08	00	00	00	00	00
8044	1	08	00	00	00	00	00
8045	0	08	00	00	00	00	00
8046	0	08	00	00	00	00	00
8047	1	08	00	00	00	00	00
8048	1	08	00	00	00	00	00
8049	1	08	00	00	00	00	00
8050	0	08	00	00	00	00	00
8051	0	08	00	00	00	00	00
8052	0	08	00	00	00	00	00
8053	1	08	00	00	00	00	00
8054	4	08	00	00	00	00	00
8055	0	08	00	00	00	00	00
8056	2	08	00	00	00	00	00
8057	0	08	00	00	00	00	00
8058	0	08	00	00	00	00	00
8059	1	08	00	00	00	00	00
8060	6	08	00	00	00	00	00
8061	1	08	00	00	00	00	00
8062	0	08	00	00	00	00	00
8063	0	08	00	00	00	00	00
8064	0	08	00	00	00	00	00
8065	1	08	00	00	00	00	00
8066	0	08	00	00	00	00	00
8067	0	08	00	00	00	00	00
8068	1	08	00	00	00	00	00
8069	0	08	00	00	00	00	00
8070	1	08	00	00	00	00	00
8071	0	08	00	00	00	00	00
8072	1	08	00	00	00	00	00
8073	0	08	00	00	00	00	00
8074	3	08	00	00	00	00	00
8075	0	08	00	00	00	00	00
8076	1	08	00	00	00	00	00
8077	0	08	00	00	00	00	00
8078	0	08	00	00	00	00	00
8079	0	08	00	00	00	00	00
8080	1	08	00	00	00	00	00
8081	1	08	00	00	00	00	00
8082	0	08	00	00	00	00	00
8083	2	08	00	00	00	00	00
8084	0	08	00	00	00	00	00
8085	0	08	00	00	00	00	00
8086	0	08	00	00	00	00	00
8087	0	08	00	00	00	00	00
8088	1	08	00	00	00	00	00
8089	0	08	00	00	00	00	00
8090	0	08	00	00	00	00	00
8091	1	08	00	00	00	00	00
8092	1	08	00	00	00	00	00
8093	0	08	00	00	00	00	00
8094	0	08	00	00	00	00	00
8095	15	08	00	00	00	00	00
8096	0	08	00	00	00	00	00
8097	0	08	00	00	00	00	00
8098	0	08	00	00	00	00	00
8099	0	08	00	00	00	00	00
8100	0	08	00	00	00	00	00
8101	0	08	00	00	00	00	00
8102	0	08	00	00	00	00	00
8103	1	08	00	00	00	00	00
8104	0	08	00	00	00	00	00
8105	0	08	00	00	00	00	00
8106	0	08	00	00	00	00	00
8107	0	08	00	00	00	00	00
8108	0	08	00	00	00	00	00
8109	1	08	00	00	00	00	00
8110	1	08	00	00	00	00	00
8111	0	08	00	00	00	00	00
8112	0	08	00	00	00	00	00
8113	1	08	00	00	00	00	00
8114	0	08	00	00	00	00	00
8115	0	08	00	00	00	00	00
8116	1	08	00	00	00	00	00
8117	1	08	00	00	00	00	00
8118	0	08	00	00	00	00	00
8119	1	08	00	00	00	00	00
8120	0	08	00	00	00	00	00
8121	0	08	00	00	00	00	00
8122	1	08	00	00	00	00	00
8123	1	08	00	00	00	00	00
8124	1	08	00	00	00	00	00
8125	0	08	00	00	00	00	00
8126	1	08	00	00	00	00	00
8127	0	08	00	00	00	00	00
8128	1	08	00	00	00	00	00
8129	1	08	00	00	00	00	00
8130	0	08	00	00	00	00	00
8131	1	08	00	00	00	00	00
8132	0	08	00	00	00	00	00
8133	0	08	00	00	00	00	00
8134	0	08	00	00	00	00	00
8135	0	08	00	00	00	00	00
8136	4	08	00	00	00	00	00
8137	1	08	00	00	00	00	00
8138	1	08	00	00	00	00	00
